index,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Occupancy,timestamp
3831,25.94,25.88,25.63,26.13,0,0,0,0,0.07,0.05,0.07,0.07,860,-2.81153846154,0,0,0,2017-12-23 20:28:01.000000
3832,25.94,25.88,25.63,26.13,0,0,0,0,0.07,0.05,0.06,0.07,860,-2.75769230769,0,0,0,2017-12-23 20:28:31.000000
3833,25.94,25.88,25.56,26.06,0,0,0,0,0.07,0.04,0.06,0.06,860,-2.7,0,0,0,2017-12-23 20:29:02.000000
3834,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.07,860,-2.64230769231,0,0,0,2017-12-23 20:29:33.000000
3835,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.04,0.05,0.07,855,-2.63461538462,0,0,0,2017-12-23 20:30:03.000000
3836,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.05,0.05,0.06,845,-2.67307692308,0,0,0,2017-12-23 20:30:34.000000
3837,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.05,0.06,0.06,845,-2.70769230769,0,0,0,2017-12-23 20:31:05.000000
3838,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.05,0.06,0.06,845,-2.64230769231,0,0,0,2017-12-23 20:31:35.000000
3839,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.06,845,-2.57307692308,0,0,0,2017-12-23 20:32:06.000000
3840,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.06,845,-2.50384615385,0,0,0,2017-12-23 20:32:37.000000
3841,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.05,0.07,845,-2.43846153846,0,0,0,2017-12-23 20:33:07.000000
3842,25.94,25.81,25.56,26.13,0,0,0,0,0.07,0.05,0.06,0.06,845,-2.38076923077,0,0,0,2017-12-23 20:33:38.000000
3843,25.94,25.81,25.63,26.06,0,0,0,0,0.06,0.04,0.06,0.07,845,-2.28461538462,0,0,0,2017-12-23 20:34:08.000000
3844,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.06,845,-2.15,0,0,0,2017-12-23 20:34:39.000000
3845,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.04,0.07,0.06,840,-2.07307692308,0,0,0,2017-12-23 20:35:10.000000
3846,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.05,0.06,840,-1.95769230769,0,0,0,2017-12-23 20:35:40.000000
3847,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.05,0.07,0.07,830,-1.89615384615,0,0,0,2017-12-23 20:36:11.000000
3848,25.94,25.81,25.56,26,0,0,0,0,0.07,0.06,0.06,0.06,830,-1.78846153846,0,0,0,2017-12-23 20:36:42.000000
3849,25.88,25.81,25.5,26.06,0,0,0,0,0.07,0.05,0.06,0.06,825,-1.78076923077,0,0,0,2017-12-23 20:37:12.000000
3850,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.05,0.06,0.07,830,-1.73461538462,0,0,0,2017-12-23 20:37:43.000000
3851,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.05,0.06,0.06,830,-1.65384615385,0,0,0,2017-12-23 20:38:14.000000
3852,25.88,25.81,25.56,26.06,0,0,0,0,0.11,0.05,0.06,0.07,830,-1.58846153846,0,0,0,2017-12-23 20:38:44.000000
3853,25.88,25.81,25.56,26.06,0,0,0,0,0.07,0.11,0.13,0.07,830,-1.54230769231,0,0,0,2017-12-23 20:39:15.000000
3854,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.07,830,-1.46923076923,0,0,0,2017-12-23 20:39:45.000000
3855,25.88,25.81,25.5,26.06,0,0,0,0,0.07,0.04,0.06,0.06,825,-1.46538461538,0,0,0,2017-12-23 20:40:16.000000
3856,25.88,25.81,25.5,26.06,0,0,0,0,0.07,0.05,0.07,0.06,825,-1.43461538462,0,0,0,2017-12-23 20:40:47.000000
3857,25.88,25.81,25.5,26,0,0,0,0,0.08,0.05,0.06,0.07,830,-1.33076923077,0,0,0,2017-12-23 20:41:17.000000
3858,25.88,25.81,25.5,26,0,0,0,0,0.07,0.05,0.06,0.06,825,-1.25,0,0,0,2017-12-23 20:41:48.000000
3859,25.81,25.75,25.5,26.06,0,0,0,0,0.06,0.04,0.05,0.08,815,-1.23461538462,0,0,0,2017-12-23 20:42:19.000000
3860,25.81,25.81,25.5,26.06,0,0,0,0,0.08,0.05,0.07,0.06,810,-1.28076923077,0,0,0,2017-12-23 20:42:49.000000
3861,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.06,0.06,0.07,810,-1.39230769231,0,0,0,2017-12-23 20:43:20.000000
3862,25.88,25.81,25.56,26.13,0,0,0,0,0.07,0.05,0.06,0.06,805,-1.52307692308,0,0,0,2017-12-23 20:43:51.000000
3863,25.88,25.81,25.5,26.06,0,0,0,0,0.07,0.05,0.06,0.06,810,-1.57692307692,0,0,0,2017-12-23 20:44:21.000000
3864,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.06,0.06,0.07,805,-1.65,0,0,0,2017-12-23 20:44:52.000000
3865,25.88,25.75,25.5,26.06,0,0,0,0,0.07,0.04,0.06,0.07,805,-1.69230769231,0,0,0,2017-12-23 20:45:22.000000
3866,25.88,25.81,25.5,26.13,0,0,0,0,0.07,0.04,0.06,0.06,805,-1.70384615385,0,0,0,2017-12-23 20:45:53.000000
3867,25.88,25.81,25.5,26.06,0,0,0,0,0.07,0.05,0.06,0.06,795,-1.77692307692,0,0,0,2017-12-23 20:46:24.000000
3868,25.88,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.06,790,-1.85769230769,0,0,0,2017-12-23 20:46:54.000000
3869,25.88,25.81,25.5,26,0,0,0,0,0.07,0.05,0.06,0.07,790,-1.89615384615,0,0,0,2017-12-23 20:47:25.000000
3870,25.88,25.81,25.5,26,0,0,0,0,0.07,0.05,0.06,0.06,785,-1.98846153846,0,0,0,2017-12-23 20:47:56.000000
3871,25.88,25.75,25.44,26,0,0,0,0,0.07,0.05,0.06,0.07,785,-2.03846153846,0,0,0,2017-12-23 20:48:26.000000
3872,25.88,25.81,25.5,26,0,0,0,0,0.07,0.04,0.05,0.06,785,-2.14615384615,0,0,0,2017-12-23 20:48:57.000000
3873,25.88,25.81,25.5,26,0,0,0,0,0.07,0.05,0.06,0.07,785,-2.21923076923,0,0,0,2017-12-23 20:49:28.000000
3874,25.88,25.81,25.5,26,0,0,0,0,0.07,0.04,0.05,0.06,785,-2.30769230769,0,0,0,2017-12-23 20:49:58.000000
3875,25.88,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.07,0.07,780,-2.36153846154,0,0,0,2017-12-23 20:50:29.000000
3876,25.81,25.81,25.5,26,0,0,0,0,0.07,0.05,0.06,0.07,775,-2.42307692308,0,0,0,2017-12-23 20:50:59.000000
3877,25.88,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.07,775,-2.44230769231,0,0,0,2017-12-23 20:51:30.000000
3878,25.88,25.75,25.44,26,0,0,0,0,0.06,0.06,0.07,0.07,770,-2.46538461538,0,0,0,2017-12-23 20:52:01.000000
3879,25.81,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.07,0.06,770,-2.44230769231,0,0,0,2017-12-23 20:52:31.000000
3880,25.81,25.75,25.5,26.06,0,0,0,0,0.07,0.04,0.06,0.07,765,-2.46923076923,0,0,0,2017-12-23 20:53:02.000000
3881,25.88,25.75,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.06,765,-2.45,0,0,0,2017-12-23 20:53:33.000000
3882,25.88,25.75,25.5,26,0,0,0,0,0.07,0.05,0.06,0.06,760,-2.38076923077,0,0,0,2017-12-23 20:54:03.000000
3883,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.06,760,-2.30769230769,0,0,0,2017-12-23 20:54:34.000000
3884,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.06,750,-2.37692307692,0,0,0,2017-12-23 20:55:04.000000
3885,25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.05,0.06,0.07,750,-2.44615384615,0,0,0,2017-12-23 20:55:35.000000
3886,25.88,25.75,25.5,26.06,0,0,0,0,0.07,0.04,0.06,0.07,755,-2.42307692308,0,0,0,2017-12-23 20:56:06.000000
3887,25.88,25.75,25.44,26.06,0,0,0,0,0.07,0.06,0.06,0.06,755,-2.40769230769,0,0,0,2017-12-23 20:56:36.000000
3888,25.81,25.75,25.5,26,0,0,0,0,0.06,0.05,0.06,0.07,755,-2.30384615385,0,0,0,2017-12-23 20:57:07.000000
3889,25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.04,0.06,0.07,750,-2.25384615385,0,0,0,2017-12-23 20:57:38.000000
3890,25.88,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.06,750,-2.16153846154,0,0,0,2017-12-23 20:58:08.000000
3891,25.88,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,750,-2.02692307692,0,0,0,2017-12-23 20:58:39.000000
3892,25.88,25.75,25.44,26.13,0,0,0,0,0.06,0.06,0.06,0.07,740,-2.04230769231,0,0,0,2017-12-23 20:59:10.000000
3893,25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.05,0.06,0.06,740,-2.06538461538,0,0,0,2017-12-23 20:59:40.000000
3894,25.81,25.75,25.44,26.13,0,0,0,0,0.07,0.04,0.06,0.06,740,-2.05,0,0,0,2017-12-23 21:00:11.000000
3895,25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,735,-2.09230769231,0,0,0,2017-12-23 21:01:12.000000
3896,25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.07,0.07,735,-2.09615384615,0,0,0,2017-12-23 21:01:43.000000
3897,25.81,25.75,25.44,26.06,0,0,0,0,0.06,0.04,0.05,0.07,725,-2.15384615385,0,0,0,2017-12-23 21:02:13.000000
3898,25.81,25.75,25.44,26.06,0,0,0,0,0.08,0.05,0.06,0.06,725,-2.16538461538,0,0,0,2017-12-23 21:02:44.000000
3899,25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.04,0.06,0.07,730,-2.08461538462,0,0,0,2017-12-23 21:03:15.000000
3900,25.81,25.75,25.44,26.06,0,0,0,0,0.08,0.05,0.06,0.06,725,-2.05769230769,0,0,0,2017-12-23 21:03:45.000000
3901,25.81,25.75,25.44,26.06,0,0,0,0,0.06,0.05,0.07,0.07,725,-2.03846153846,0,0,0,2017-12-23 21:04:16.000000
3902,25.81,25.75,25.38,26.13,0,0,0,0,0.06,0.04,0.06,0.06,720,-2.02692307692,0,0,0,2017-12-23 21:04:47.000000
3903,25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.06,0.06,0.06,725,-1.97692307692,0,0,0,2017-12-23 21:05:17.000000
3904,25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.06,715,-1.98461538462,0,0,0,2017-12-23 21:05:48.000000
3905,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.06,715,-2,0,0,0,2017-12-23 21:06:18.000000
3906,25.75,25.75,25.38,26,0,0,0,0,0.06,0.06,0.07,0.06,715,-1.97692307692,0,0,0,2017-12-23 21:06:49.000000
3907,25.81,25.69,25.44,26,0,0,0,0,0.07,0.05,0.06,0.07,710,-2.01153846154,0,0,0,2017-12-23 21:07:20.000000
3908,25.75,25.75,25.38,26,0,0,0,0,0.07,0.06,0.06,0.05,710,-2.00769230769,0,0,0,2017-12-23 21:07:50.000000
3909,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.04,0.07,0.06,710,-2.06538461538,0,0,0,2017-12-23 21:08:21.000000
3910,25.75,25.75,25.38,26,0,0,0,0,0.07,0.05,0.06,0.06,710,-2.09230769231,0,0,0,2017-12-23 21:08:52.000000
3911,25.75,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,715,-1.99230769231,0,0,0,2017-12-23 21:09:22.000000
3912,25.75,25.75,25.38,26,0,0,0,0,0.07,0.05,0.06,0.07,710,-1.90769230769,0,0,0,2017-12-23 21:09:53.000000
3913,25.75,25.75,25.38,26,0,0,0,0,0.07,0.04,0.06,0.06,700,-1.88076923077,0,0,0,2017-12-23 21:10:24.000000
3914,25.81,25.69,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.07,700,-1.86153846154,0,0,0,2017-12-23 21:10:54.000000
3915,25.81,25.75,25.38,26.06,0,0,0,0,0.06,0.05,0.06,0.06,700,-1.80384615385,0,0,0,2017-12-23 21:11:25.000000
3916,25.81,25.75,25.38,26,0,0,0,0,0.07,0.05,0.06,0.06,705,-1.66153846154,0,0,0,2017-12-23 21:11:55.000000
3917,25.81,25.69,25.44,26,0,0,0,0,0.08,0.06,0.05,0.07,700,-1.63076923077,0,0,0,2017-12-23 21:12:26.000000
3918,25.81,25.75,25.38,26,0,0,0,0,0.06,0.05,0.06,0.07,700,-1.56923076923,0,0,0,2017-12-23 21:12:57.000000
3919,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.04,0.06,0.06,700,-1.47692307692,0,0,0,2017-12-23 21:13:27.000000
3920,25.81,25.75,25.38,26,0,0,0,0,0.06,0.04,0.07,0.06,700,-1.40384615385,0,0,0,2017-12-23 21:13:58.000000
3921,25.75,25.75,25.38,26.06,0,0,0,0,0.06,0.04,0.05,0.07,700,-1.30384615385,0,0,0,2017-12-23 21:14:29.000000
3922,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.06,695,-1.32307692308,0,0,0,2017-12-23 21:14:59.000000
3923,25.75,25.75,25.38,26,0,0,0,0,0.06,0.08,0.08,0.07,695,-1.31923076923,0,0,0,2017-12-23 21:15:30.000000
3924,25.75,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.07,0.07,685,-1.33461538462,0,0,0,2017-12-23 21:16:01.000000
3925,25.81,25.69,25.38,26.06,0,0,0,0,0.06,0.05,0.06,0.06,675,-1.45769230769,0,0,0,2017-12-23 21:16:31.000000
3926,25.81,25.69,25.38,26,0,0,0,0,0.07,0.05,0.07,0.06,680,-1.49615384615,0,0,0,2017-12-23 21:17:02.000000
3927,25.81,25.69,25.38,26,0,0,0,0,0.06,0.06,0.06,0.07,680,-1.55,0,0,0,2017-12-23 21:17:32.000000
3928,25.75,25.69,25.38,26,0,0,0,0,0.07,0.05,0.06,0.05,675,-1.56923076923,0,0,0,2017-12-23 21:18:03.000000
3929,25.75,25.69,25.38,25.94,0,0,0,0,0.07,0.05,0.06,0.07,675,-1.65,0,0,0,2017-12-23 21:18:34.000000
3930,25.75,25.69,25.38,25.94,0,0,0,0,0.07,0.05,0.06,0.07,670,-1.74615384615,0,0,0,2017-12-23 21:19:04.000000
3931,25.75,25.69,25.38,25.94,0,0,0,0,0.06,0.05,0.06,0.07,675,-1.76153846154,0,0,0,2017-12-23 21:19:35.000000
3932,25.75,25.69,25.38,25.94,0,0,0,0,0.06,0.04,0.06,0.06,675,-1.79615384615,0,0,0,2017-12-23 21:20:06.000000
3933,25.75,25.69,25.31,25.94,0,0,0,0,0.07,0.05,0.06,0.06,670,-1.85,0,0,0,2017-12-23 21:20:36.000000
3934,25.75,25.69,25.31,25.94,0,0,0,0,0.07,0.05,0.06,0.07,665,-1.91923076923,0,0,0,2017-12-23 21:21:07.000000
3935,25.75,25.69,25.31,25.94,0,0,0,0,0.06,0.05,0.06,0.06,665,-1.95384615385,0,0,0,2017-12-23 21:21:38.000000
3936,25.75,25.69,25.31,25.94,0,0,0,0,0.07,0.05,0.07,0.06,665,-1.90384615385,0,0,0,2017-12-23 21:22:08.000000
3937,25.75,25.69,25.31,26,0,0,0,0,0.06,0.05,0.06,0.05,660,-1.91153846154,0,0,0,2017-12-23 21:22:39.000000
3938,25.75,25.75,25.31,25.94,0,0,0,0,0.06,0.05,0.06,0.06,650,-2.07307692308,0,0,0,2017-12-23 21:23:09.000000
3939,25.69,25.69,25.31,25.94,0,0,0,0,0.07,0.05,0.05,0.06,650,-2.19615384615,0,0,0,2017-12-23 21:23:40.000000
3940,25.69,25.69,25.31,25.94,0,0,0,0,0.07,0.05,0.06,0.07,650,-2.28076923077,0,0,0,2017-12-23 21:24:11.000000
3941,25.69,25.69,25.31,25.94,0,0,0,0,0.08,0.05,0.06,0.05,650,-2.27692307692,0,0,0,2017-12-23 21:24:41.000000
3942,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,650,-2.28076923077,0,0,0,2017-12-23 21:25:12.000000
3943,25.69,25.69,25.31,25.94,0,0,0,0,0.06,0.05,0.06,0.06,640,-2.33846153846,0,0,0,2017-12-23 21:25:43.000000
3944,25.69,25.69,25.31,25.88,0,0,0,0,0.06,0.05,0.06,0.06,640,-2.35,0,0,0,2017-12-23 21:26:13.000000
3945,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.07,640,-2.31538461538,0,0,0,2017-12-23 21:26:44.000000
3946,25.69,25.69,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.07,630,-2.32692307692,0,0,0,2017-12-23 21:27:45.000000
3947,25.69,25.69,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,630,-2.33461538462,0,0,0,2017-12-23 21:28:16.000000
3948,25.69,25.69,25.31,25.88,0,0,0,0,0.06,0.05,0.06,0.06,630,-2.29230769231,0,0,0,2017-12-23 21:28:46.000000
3949,25.69,25.69,25.31,25.94,0,0,0,0,0.08,0.04,0.06,0.06,625,-2.34615384615,0,0,0,2017-12-23 21:29:17.000000
3950,25.69,25.63,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,620,-2.5,0,0,0,2017-12-23 21:29:48.000000
3951,25.69,25.69,25.31,25.88,0,0,0,0,0.08,0.05,0.06,0.06,620,-2.56153846154,0,0,0,2017-12-23 21:30:18.000000
3952,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.07,0.08,0.06,615,-2.62307692308,0,0,0,2017-12-23 21:30:49.000000
3953,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,615,-2.68461538462,0,0,0,2017-12-23 21:31:20.000000
3954,25.69,25.69,25.31,25.88,0,0,0,0,0.06,0.05,0.05,0.06,605,-2.79230769231,0,0,0,2017-12-23 21:31:50.000000
3955,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,605,-2.89615384615,0,0,0,2017-12-23 21:32:21.000000
3956,25.69,25.69,25.25,25.88,0,0,0,0,0.07,0.06,0.06,0.06,605,-2.9,0,0,0,2017-12-23 21:32:51.000000
3957,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.06,0.06,0.07,600,-2.89615384615,0,0,0,2017-12-23 21:33:22.000000
3958,25.69,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.06,595,-2.93076923077,0,0,0,2017-12-23 21:33:53.000000
3959,25.69,25.69,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,595,-2.95769230769,0,0,0,2017-12-23 21:34:23.000000
3960,25.75,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.07,590,-2.97692307692,0,0,0,2017-12-23 21:34:54.000000
3961,25.69,25.63,25.31,25.88,0,0,0,0,0.06,0.05,0.07,0.07,590,-2.93846153846,0,0,0,2017-12-23 21:35:25.000000
3962,25.69,25.69,25.31,25.88,0,0,0,0,0.06,0.05,0.07,0.06,595,-2.84615384615,0,0,0,2017-12-23 21:35:55.000000
3963,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.05,0.05,590,-2.85,0,0,0,2017-12-23 21:36:26.000000
3964,25.69,25.63,25.31,25.81,0,0,0,0,0.06,0.05,0.06,0.06,590,-2.80769230769,0,0,0,2017-12-23 21:36:57.000000
3965,25.69,25.63,25.31,25.88,0,0,0,0,0.06,0.04,0.06,0.06,590,-2.71923076923,0,0,0,2017-12-23 21:37:27.000000
3966,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,590,-2.58461538462,0,0,0,2017-12-23 21:37:58.000000
3967,25.69,25.63,25.31,25.75,0,0,0,0,0.07,0.04,0.06,0.06,585,-2.45,0,0,0,2017-12-23 21:38:28.000000
3968,25.69,25.63,25.25,25.88,0,0,0,0,0.06,0.05,0.06,0.07,585,-2.36538461538,0,0,0,2017-12-23 21:38:59.000000
3969,25.69,25.63,25.25,25.81,0,0,0,0,0.06,0.05,0.06,0.06,580,-2.28461538462,0,0,0,2017-12-23 21:39:30.000000
3970,25.69,25.63,25.25,25.88,0,0,0,0,0.07,0.05,0.06,0.06,570,-2.25,0,0,0,2017-12-23 21:40:00.000000
3971,25.69,25.63,25.31,25.81,0,0,0,0,0.06,0.05,0.06,0.06,570,-2.26153846154,0,0,0,2017-12-23 21:40:31.000000
3972,25.63,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.07,0.06,570,-2.22692307692,0,0,0,2017-12-23 21:41:02.000000
3973,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.07,0.06,565,-2.19230769231,0,0,0,2017-12-23 21:41:32.000000
3974,25.69,25.63,25.25,25.81,0,0,0,0,0.09,0.07,0.08,0.07,560,-2.20384615385,0,0,0,2017-12-23 21:42:03.000000
3975,25.69,25.63,25.25,25.81,0,0,0,0,0.07,0.06,0.05,0.06,560,-2.21538461538,0,0,0,2017-12-23 21:42:34.000000
3976,25.69,25.63,25.25,25.75,0,0,0,0,0.06,0.05,0.06,0.06,560,-2.18076923077,0,0,0,2017-12-23 21:43:04.000000
3977,25.69,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.06,560,-2.15,0,0,0,2017-12-23 21:43:35.000000
3978,25.69,25.63,25.25,25.81,0,0,0,0,0.06,0.06,0.06,0.06,560,-2.07692307692,0,0,0,2017-12-23 21:44:05.000000
3979,25.69,25.63,25.25,25.75,0,0,0,0,0.07,0.06,0.06,0.05,560,-2.06153846154,0,0,0,2017-12-23 21:44:36.000000
3980,25.69,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,555,-2.05769230769,0,0,0,2017-12-23 21:45:07.000000
3981,25.69,25.63,25.31,25.81,0,0,0,0,0.06,0.05,0.06,0.07,555,-2.01538461538,0,0,0,2017-12-23 21:45:37.000000
3982,25.69,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,550,-2.03076923077,0,0,0,2017-12-23 21:46:08.000000
3983,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,550,-2.05769230769,0,0,0,2017-12-23 21:46:39.000000
3984,25.69,25.63,25.25,25.81,0,0,0,0,0.07,0.04,0.06,0.07,545,-2.09615384615,0,0,0,2017-12-23 21:47:09.000000
3985,25.69,25.63,25.31,25.81,0,0,0,0,0.06,0.05,0.07,0.07,545,-2.14615384615,0,0,0,2017-12-23 21:47:40.000000
3986,25.69,25.63,25.25,25.88,0,0,0,0,0.07,0.04,0.05,0.07,540,-2.20769230769,0,0,0,2017-12-23 21:48:11.000000
3987,25.69,25.63,25.25,25.81,0,0,0,0,0.06,0.05,0.06,0.07,540,-2.18076923077,0,0,0,2017-12-23 21:48:41.000000
3988,25.69,25.63,25.25,25.81,0,0,0,0,0.1,0.04,0.09,0.06,535,-2.20769230769,0,0,0,2017-12-23 21:49:12.000000
3989,25.69,25.63,25.25,25.81,0,0,0,0,0.08,0.09,0.06,0.06,535,-2.19230769231,0,0,0,2017-12-23 21:49:42.000000
3990,25.69,25.63,25.25,25.88,0,0,0,0,0.06,0.04,0.11,0.06,530,-2.18076923077,0,0,0,2017-12-23 21:50:13.000000
3991,25.63,25.63,25.25,25.88,0,0,0,0,0.12,0.1,0.07,0.06,530,-2.12307692308,0,0,0,2017-12-23 21:50:44.000000
3992,25.69,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.06,525,-2.11538461538,0,0,0,2017-12-23 21:51:14.000000
3993,25.63,25.63,25.25,25.88,0,0,0,0,0.07,0.05,0.06,0.06,530,-2.01538461538,0,0,0,2017-12-23 21:51:45.000000
3994,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,530,-1.92307692308,0,0,0,2017-12-23 21:52:16.000000
3995,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.07,525,-1.93846153846,0,0,0,2017-12-23 21:52:46.000000
3996,25.63,25.63,25.25,25.81,0,0,0,0,0.06,0.05,0.06,0.07,520,-1.96538461538,0,0,0,2017-12-23 21:53:17.000000
3997,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,520,-1.95384615385,0,0,0,2017-12-23 21:53:48.000000
3998,25.63,25.63,25.25,25.88,0,0,0,0,0.07,0.05,0.05,0.06,520,-1.95384615385,0,0,0,2017-12-23 21:54:18.000000
3999,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.06,0.06,0.06,520,-1.96923076923,0,0,0,2017-12-23 21:54:49.000000
4000,25.63,25.63,25.19,25.88,0,0,0,0,0.07,0.05,0.06,0.07,525,-1.90769230769,0,0,0,2017-12-23 21:55:19.000000
4001,25.63,25.63,25.19,25.81,0,0,0,0,0.07,0.05,0.06,0.06,520,-1.86538461538,0,0,0,2017-12-23 21:55:50.000000
4002,25.63,25.63,25.19,25.81,0,0,0,0,0.07,0.05,0.06,0.06,515,-1.83846153846,0,0,0,2017-12-23 21:56:21.000000
4003,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.07,515,-1.77692307692,0,0,0,2017-12-23 21:57:22.000000
4004,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,510,-1.72692307692,0,0,0,2017-12-23 21:57:53.000000
4005,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,510,-1.68846153846,0,0,0,2017-12-23 21:58:23.000000
4006,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.05,505,-1.66153846154,0,0,0,2017-12-23 21:58:54.000000
4007,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.06,505,-1.64615384615,0,0,0,2017-12-23 21:59:24.000000
4008,25.63,25.63,25.19,25.75,0,0,0,0,0.06,0.05,0.06,0.06,505,-1.59615384615,0,0,0,2017-12-23 21:59:55.000000
4009,25.63,25.63,25.19,25.75,0,0,0,0,0.07,0.05,0.06,0.06,495,-1.65384615385,0,0,0,2017-12-23 22:00:26.000000
4010,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.06,500,-1.62692307692,0,0,0,2017-12-23 22:00:56.000000
4011,25.63,25.63,25.19,25.75,0,0,0,0,0.08,0.05,0.09,0.06,505,-1.56923076923,0,0,0,2017-12-23 22:01:27.000000
4012,25.63,25.63,25.19,25.75,0,0,0,0,0.06,0.08,0.06,0.05,505,-1.48461538462,0,0,0,2017-12-23 22:01:58.000000
4013,25.63,25.63,25.19,25.75,0,0,0,0,0.07,0.05,0.06,0.07,500,-1.46923076923,0,0,0,2017-12-23 22:02:28.000000
4014,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.06,0.06,500,-1.42692307692,0,0,0,2017-12-23 22:02:59.000000
4015,25.63,25.63,25.19,25.75,0,0,0,0,0.06,0.05,0.05,0.06,490,-1.5,0,0,0,2017-12-23 22:03:30.000000
4016,25.63,25.63,25.19,25.75,0,0,0,0,0.07,0.06,0.06,0.06,495,-1.49615384615,0,0,0,2017-12-23 22:04:00.000000
